"County","2011","2012","2013","2014"
"District of Columbia, District of Columbia",0.001989363907,0.002023139907,0.002058841582,0.002080822817
"Alachua County, Florida",0.0008018889033,0.0008014504877,0.0007989874102,0.0008025610777
"Baker County, Florida",0.00008681881947,0.00008620244929,0.00008547321898,0.00008520865256
"Bay County, Florida",0.000544218453,0.000547291394,0.0005525299767,0.0005601270355
"Bradford County, Florida",0.0000912546067,0.00008619607643,0.00008481814266,0.0000834178948
"Brevard County, Florida",0.001747221921,0.001742868032,0.001741347925,0.001745354196
"Broward County, Florida",0.005735646199,0.005780987403,0.005812140916,0.005846456509
"Calhoun County, Florida",0.0000472369613,0.00004672897345,0.00004613382896,0.00004539728005
"Charlotte County, Florida",0.0005131294263,0.0005185721142,0.0005211211242,0.000527931096
"Citrus County, Florida",0.0004485986722,0.0004434871139,0.0004393410166,0.0004361531899
"Clay County, Florida",0.0006172677159,0.0006177242088,0.0006191800365,0.0006238434532
"Collier County, Florida",0.001051586491,0.001058636688,0.001072765007,0.001090825952
"Columbia County, Florida",0.0002160664894,0.00021630751,0.0002133491801,0.0002129399477
"DeSoto County, Florida",0.0001118415381,0.0001115409284,0.0001104610577,0.0001110206977
"Dixie County, Florida",0.00005265812238,0.00005147037901,0.00005089974653,0.00005039569337
"Duval County, Florida",0.002799986368,0.002804401184,0.002803672852,0.002817044173
"Escambia County, Florida",0.0009609834511,0.0009668356844,0.0009705699368,0.0009675118591
"Flagler County, Florida",0.0003128224993,0.0003136528996,0.0003158227372,0.0003201026621
"Franklin County, Florida",0.00003682152749,0.00003700080735,0.00003645958591,0.00003663513375
"Gadsden County, Florida",0.0001520524949,0.0001484047194,0.0001458478375,0.0001448754444
"Gilchrist County, Florida",0.00005454541825,0.00005384108179,0.00005366245971,0.00005338028964
"Glades County, Florida",0.00004120275003,0.00004036886223,0.00004009573418,0.00004066276787
"Gulf County, Florida",0.00005059750343,0.00005024997691,0.00005026682255,0.00005027316784
"Hamilton County, Florida",0.00004684537951,0.00004690741345,0.00004538697866,0.00004420658322
"Hardee County, Florida",0.00008885697062,0.00008743241067,0.0000864289342,0.00008566105452
"Hendry County, Florida",0.0001250879157,0.000120670046,0.0001196511139,0.0001208730071
"Hernando County, Florida",0.0005547847421,0.0005503535518,0.0005495014355,0.0005507302698
"Highlands County, Florida",0.0003160803315,0.0003129773768,0.0003103764263,0.0003097194087
"Hillsborough County, Florida",0.004029771463,0.004077478136,0.00412707892,0.004185654354
"Holmes County, Florida",0.00006367376763,0.00006276308149,0.0000620075624,0.000061463833
"Indian River County, Florida",0.0004464770692,0.0004476071659,0.0004490437413,0.0004538000081
"Jackson County, Florida",0.0001579069637,0.0001564823155,0.0001546866209,0.0001530940801
"Jefferson County, Florida",0.00004663354017,0.00004530782636,0.00004496608421,0.00004415945802
"Lafayette County, Florida",0.00002823882486,0.00002801189264,0.00002790878293,0.00002784157064
"Lake County, Florida",0.0009645269454,0.0009677979858,0.0009746174857,0.0009906974596
"Lee County, Florida",0.002025482513,0.002052687658,0.00208812381,0.00212764642
"Leon County, Florida",0.0008934837368,0.0009037348415,0.0008920652109,0.0008915146131
"Levy County, Florida",0.0001288721365,0.0001268931408,0.0001247904567,0.0001234554683
"Liberty County, Florida",0.00002652485209,0.00002645054269,0.00002644672854,0.0000264466646
"Madison County, Florida",0.00006140130935,0.00006045292085,0.00005934611706,0.00005843839489
"Manatee County, Florida",0.001051329716,0.001063770025,0.001081841137,0.001102305652
"Marion County, Florida",0.001066534003,0.001063862431,0.001060410331,0.001061903643
"Martin County, Florida",0.0004746196035,0.0004747172993,0.0004782563476,0.0004810509428
"Miami-Dade County, Florida",0.008167147678,0.008210005009,0.008258683246,0.00827603097
"Monroe County, Florida",0.0002374109069,0.0002375801064,0.0002399193288,0.0002395876798
"Nassau County, Florida",0.0002379918602,0.0002374494628,0.0002385617068,0.0002395531214
"Okaloosa County, Florida",0.0005877000807,0.0006046630385,0.00060978428,0.0006114181077
"Okeechobee County, Florida",0.0001279670048,0.0001265330744,0.000124945523,0.000124313147
"Orange County, Florida",0.003757192018,0.003831673857,0.003884365232,0.00394785429
"Osceola County, Florida",0.0008943343038,0.0009204827095,0.0009469745308,0.0009772070844
"Palm Beach County, Florida",0.004290580987,0.00431740664,0.004355979042,0.004394129974
"Pasco County, Florida",0.001497203365,0.001496464705,0.001501143781,0.001518685106
"Pinellas County, Florida",0.002947952931,0.002936746304,0.002938077423,0.002941869414
"Polk County, Florida",0.001957742072,0.001961096959,0.001970396785,0.001993075686
"Putnam County, Florida",0.0002363998555,0.0002323766687,0.0002290235424,0.0002261098714
"St. Johns County, Florida",0.0006294388485,0.0006438688544,0.0006627948281,0.0006843710655
"St. Lucie County, Florida",0.0009000475464,0.0009015393923,0.000902862894,0.0009112286569
"Santa Rosa County, Florida",0.0004998702099,0.000504061119,0.0005075797156,0.0005110508478
"Sarasota County, Florida",0.001226825764,0.001231353857,0.00123401505,0.001245245821
"Seminole County, Florida",0.001368398631,0.001371875352,0.001378201462,0.001386734534
"Sumter County, Florida",0.0003144690687,0.0003239609957,0.0003382915385,0.0003526096279
"Suwannee County, Florida",0.0001391976991,0.0001387179768,0.0001379394524,0.0001375616127
"Taylor County, Florida",0.00007273792329,0.00007251673903,0.00007238435106,0.00007095170745
"Union County, Florida",0.0000491146281,0.00004860896625,0.00004797563774,0.00004793575772
"Volusia County, Florida",0.001587074596,0.001582173258,0.001583696055,0.001591936523
"Wakulla County, Florida",0.00009941363066,0.00009832999603,0.0000981158755,0.00009869902768
"Walton County, Florida",0.000178465008,0.000182231844,0.000187323346,0.0001922268496
"Washington County, Florida",0.00007866942458,0.00007883542667,0.00007754584613,0.00007633968913
"Appling County, Georgia",0.00005924760947,0.00005858248734,0.00005813406763,0.00005803311814
"Atkinson County, Georgia",0.00002683298203,0.00002630396699,0.00002615241889,0.0000258089035
"Bacon County, Georgia",0.00003577195989,0.00003552867739,0.00003535829819,0.00003511770217
"Baker County, Georgia",0.00001062727314,0.00001074463679,0.00001059514744,0.00001032984476
"Baldwin County, Georgia",0.0001449976032,0.0001482007879,0.0001461358179,0.0001442345417
"Banks County, Georgia",0.00005857357524,0.00005777313451,0.00005766253927,0.00005726026479
"Barrow County, Georgia",0.000224177368,0.0002234801605,0.0002254443573,0.0002288682667
"Bartow County, Georgia",0.0003213410082,0.0003194075894,0.0003193639468,0.0003180417198
"Ben Hill County, Georgia",0.00005646160129,0.00005608432743,0.00005522261732,0.00005481917921
"Berrien County, Georgia",0.00006219731169,0.00006105196941,0.00006031449075,0.00005910443111
"Bibb County, Georgia",0.0005013883918,0.0004990138163,0.0004906141883,0.000484852376
"Bleckley County, Georgia",0.00004198912331,0.00004107306292,0.00004032991606,0.0000399401814
"Brantley County, Georgia",0.00005957499753,0.00005905089233,0.00005777646559,0.00005770010003
"Brooks County, Georgia",0.00005129721516,0.00004976245335,0.00004952313688,0.00004877772803
"Bryan County, Georgia",0.0001003572786,0.0001027655045,0.0001045400539,0.000105761525
"Bulloch County, Georgia",0.0002331420234,0.0002329342937,0.000227270343,0.000228246214
"Burke County, Georgia",0.00007544689898,0.00007344080328,0.00007222928469,0.00007106794962
"Butts County, Georgia",0.00007577749673,0.00007468351038,0.00007347614493,0.00007332995942
"Calhoun County, Georgia",0.00002126417535,0.00002091890288,0.00002087383289,0.0000204397719
"Camden County, Georgia",0.0001614568774,0.0001636262881,0.0001626741215,0.0001630814817
"Candler County, Georgia",0.00003597737985,0.00003537572883,0.00003468423415,0.00003413435624
"Carroll County, Georgia",0.000355402205,0.0003550063682,0.0003552760535,0.0003579410594
"Catoosa County, Georgia",0.0002078368523,0.000206684496,0.0002063996748,0.0002056763829
"Charlton County, Georgia",0.0000431863365,0.00004253244716,0.00004147867308,0.00004100206934
"Chatham County, Georgia",0.0008718247699,0.0008799768308,0.0008786567163,0.0008865853168
"Chattahoochee County, Georgia",0.00003613144482,0.00003908154513,0.00003875077072,0.00003674509256
"Chattooga County, Georgia",0.00008244080662,0.00008165860229,0.00007927056397,0.00007810531345
"Cherokee County, Georgia",0.0006988515362,0.000703063136,0.0007098685491,0.0007231111251
"Clarke County, Georgia",0.000379478066,0.0003820240952,0.0003825645709,0.0003782143222
"Clay County, Georgia",0.0000101490298,0.000009897046815,0.00000954132901,0.000009651241821
"Clayton County, Georgia",0.0008410374537,0.0008453403534,0.0008355071239,0.0008376630714
"Clinch County, Georgia",0.00002156267623,0.00002131720644,0.00002138650131,0.00002130373398
"Cobb County, Georgia",0.002235569355,0.002250644527,0.00226592165,0.002285707496
"Coffee County, Georgia",0.0001380036956,0.0001374115412,0.0001363254962,0.0001347278171
"Colquitt County, Georgia",0.0001469137863,0.000146617133,0.0001459712577,0.0001440900244
"Columbia County, Georgia",0.0004134205044,0.0004223324153,0.0004308345183,0.0004370202937
"Cook County, Georgia",0.00005467059603,0.00005386338679,0.00005395993398,0.00005434164381
"Coweta County, Georgia",0.0004152500259,0.0004161252526,0.0004207172285,0.0004245666731
"Crawford County, Georgia",0.00004039390895,0.00004008208367,0.00003950395026,0.00003895997715
"Crisp County, Georgia",0.00007623969163,0.00007516466108,0.00007372931452,0.00007245028894
"Dade County, Georgia",0.00005328080163,0.0000526334254,0.00005206749128,0.00005117483008
"Dawson County, Georgia",0.00007170440412,0.00007173606405,0.00007193813966,0.00007232776341
"Decatur County, Georgia",0.00008875105096,0.00008744196996,0.00008668210379,0.00008535002817
"DeKalb County, Georgia",0.002241417405,0.002264139051,0.00227137429,0.002277378902
"Dodge County, Georgia",0.00006937417147,0.0000685623813,0.00006781463992,0.00006651879657
"Dooly County, Georgia",0.00004689994418,0.00004593236634,0.00004548191726,0.00004475637727
"Dougherty County, Georgia",0.0003051224606,0.0003017356571,0.0002956103098,0.0002913657125
"Douglas County, Georgia",0.0004272285772,0.0004255634538,0.0004304642578,0.0004335738704
"Early County, Georgia",0.00003463252106,0.00003390359888,0.00003335509379,0.00003283055893
"Echols County, Georgia",0.00001304416734,0.00001264056172,0.00001263632728,0.00001266725489
"Effingham County, Georgia",0.0001691248192,0.0001699322301,0.0001722154506,0.0001740805043
"Elbert County, Georgia",0.00006361599327,0.00006237752365,0.00006167844193,0.00006090775559
"Emanuel County, Georgia",0.00007219227652,0.00007243389189,0.00007161851305,0.00007063125606
"Evans County, Georgia",0.00003524236156,0.00003402468316,0.00003415890724,0.00003396470551
"Fannin County, Georgia",0.00007590267451,0.00007524750822,0.00007541605693,0.00007496991653
"Fayette County, Georgia",0.0003439372036,0.0003419515708,0.0003419498391,0.0003430683449
"Floyd County, Georgia",0.0003086466967,0.000305705947,0.0003034237564,0.0003011866051
"Forsyth County, Georgia",0.0005835018103,0.0005952025324,0.000613306502,0.0006364981414
"Franklin County, Georgia",0.00007052323936,0.00006983376626,0.00006976404578,0.00006966676021
"Fulton County, Georgia",0.003041078786,0.003101099098,0.003105985826,0.003116066161
"Gilmer County, Georgia",0.00009091437989,0.00009013768844,0.00009087838978,0.00009108987804
"Glascock County, Georgia",0.000009959658281,0.000009900233243,0.000009683736906,0.000009450174283
"Glynn County, Georgia",0.0002571312229,0.0002576737243,0.0002579070283,0.0002581738604
"Gordon County, Georgia",0.0001782018136,0.000177442642,0.0001764623705,0.0001754188601
"Grady County, Georgia",0.00008055351075,0.00008052104733,0.00007943512421,0.00007921746827
"Greene County, Georgia",0.00005151547386,0.00005135885401,0.0000514029211,0.00005158010684
"Gwinnett County, Georgia",0.002639694607,0.002666543543,0.002700873339,0.002736359541
"Habersham County, Georgia",0.0001381545509,0.0001382177076,0.0001365660073,0.0001368641597
"Hall County, Georgia",0.0005850264116,0.0005866278534,0.0005899832533,0.0005942236916
"Hancock County, Georgia",0.00003015500791,0.00002892958404,0.00002832967738,0.00002692734168
"Haralson County, Georgia",0.00009136373605,0.00009020778987,0.00008966950498,0.00008949704614
"Harris County, Georgia",0.0001036953529,0.0001037819751,0.0001029514147,0.0001028491873
"Hart County, Georgia",0.00008158061054,0.00008129534945,0.00008055856427,0.00007967929527
"Heard County, Georgia",0.00003765283638,0.00003712826448,0.00003659566457,0.0000365157499
"Henry County, Georgia",0.0006641195148,0.000662793053,0.0006646081553,0.0006690428074
"Houston County, Georgia",0.0004614727262,0.0004646673039,0.0004668668806,0.0004667751476
"Irwin County, Georgia",0.00003105692991,0.00003058015399,0.000029573373,0.00002852017358
"Jackson County, Georgia",0.0001957074457,0.0001938750536,0.0001938899323,0.0001951014871
"Jasper County, Georgia",0.00004439638844,0.00004346288427,0.00004302933683,0.00004251007587
"Jeff Davis County, Georgia",0.0000486524332,0.00004840822125,0.00004760221259,0.00004689586154
"Jefferson County, Georgia",0.00005382323871,0.00005208854613,0.00005139342724,0.00005064074444
"Jenkins County, Georgia",0.00002607870562,0.00002902199047,0.0000290955154,0.00002838193965
"Johnson County, Georgia",0.00003209365876,0.00003187703037,0.00003132973705,0.00003079789179
"Jones County, Georgia",0.00009224639993,0.00009120832841,0.00009043217837,0.00009001542339
"Lamar County, Georgia",0.00005828791311,0.00005745130524,0.00005673847026,0.00005714402262
"Lanier County, Georgia",0.00003364393751,0.00003334916032,0.00003295002244,0.00003257608283
"Laurens County, Georgia",0.0001537151127,0.0001524451107,0.0001510568019,0.0001494465892
"Lee County, Georgia",0.00009172643066,0.0000914759884,0.00009189739739,0.00009149201312
"Liberty County, Georgia",0.0002092041789,0.0002052442303,0.0001972855694,0.0002013534308
"Lincoln County, Georgia",0.00002526665485,0.00002473943061,0.00002447517034,0.00002401500406
"Long County, Georgia",0.00004842775512,0.00005096373688,0.0000521655945,0.00005349967349
"Lowndes County, Georgia",0.0003578126798,0.0003634790815,0.0003572317886,0.0003565995619
"Lumpkin County, Georgia",0.00009775743224,0.0000977787439,0.00009770131029,0.00009776909032
"McDuffie County, Georgia",0.00006937417147,0.00006892244772,0.00006803616331,0.00006762152635
"McIntosh County, Georgia",0.000045651376,0.00004423718639,0.00004439012339,0.00004418459146
"Macon County, Georgia",0.00004639281366,0.00004556911349,0.00004422872778,0.00004341487979
"Madison County, Georgia",0.00009042971718,0.00008944304704,0.00008924861053,0.00008910433611
"Marion County, Georgia",0.00002792748524,0.00002763270766,0.00002715243878,0.00002711898418
"Meriwether County, Georgia",0.00006932281648,0.00006798245132,0.0000671437405,0.00006662875538
"Miller County, Georgia",0.00001948600884,0.00001913131651,0.00001866809281,0.00001867414759
